time,p
1.311005,8.840823
1.312005,8.839978
1.313005,8.839133
1.314005,8.838288
1.315005,8.837443
1.316005,8.836598
1.317006,8.835753
1.318006,8.834908
1.319006,8.834064
1.320006,8.833219
1.321006,8.832375
1.322006,8.831531
1.323006,8.830687
1.324006,8.829843
1.325006,8.828999
1.326006,8.828155
1.327006,8.827311
1.328006,8.826467
1.329006,8.825624
1.330006,8.824781
1.331006,8.823938
1.332006,8.823095
1.333006,8.822252
1.334006,8.821409
1.335006,8.820566
1.336006,8.819723
1.337006,8.81888
1.338006,8.818038
1.339007,8.817195
1.340007,8.816353
1.341007,8.81551
1.342007,8.814668
1.343007,8.813826
1.344007,8.812984
1.345007,8.812142
1.346007,8.8113
1.347007,8.810458
1.348007,8.809616
1.349007,8.808775
1.350007,8.807934
1.351007,8.807093
1.352007,8.806252
1.353007,8.805411
1.354007,8.80457
1.355007,8.803729
1.356007,8.802888
1.357007,8.802047
1.358007,8.801206
1.359007,8.800365
1.360008,8.799525
1.361008,8.798685
1.362008,8.797845
1.363008,8.797005
1.364008,8.796165
1.365008,8.795325
1.366008,8.794485
1.367008,8.793645
1.368008,8.792805
1.369008,8.791966
1.370008,8.791127
1.371008,8.790287
1.372008,8.789448
1.373008,8.788609
1.374008,8.78777
1.375008,8.786931
1.376008,8.786092
1.377008,8.785253
1.378008,8.784414
1.379008,8.783575
1.380008,8.782736
1.381009,8.781898
1.382009,8.78106
1.383009,8.780222
1.384009,8.779384
1.385009,8.778546
1.386009,8.777708
1.387009,8.77687
1.388009,8.776032
1.389009,8.775194
1.390009,8.774356
1.391009,8.773518
1.392009,8.772681
1.393009,8.771844
1.394009,8.771007
1.395009,8.77017
1.396009,8.769333
1.397009,8.768496
1.398009,8.767659
1.399009,8.766822
1.400009,8.765986
1.401009,8.76515
1.402009,8.764314
1.40301,8.763477
1.40401,8.762641
1.40501,8.761805
1.40601,8.760969
1.40701,8.760133
1.40801,8.759297
1.40901,8.758461
1.41001,8.757625
1.41101,8.75679
1.41201,8.755954
1.41301,8.755119
1.41401,8.754284
1.41501,8.753449
1.41601,8.752614
1.41701,8.751779
1.41801,8.750944
1.41901,8.750109
1.42001,8.749274
1.42101,8.74844
1.42201,8.747606
1.42301,8.746771
1.424011,8.745937
1.425011,8.745103
1.426011,8.744268
1.427011,8.743434
1.428011,8.7426
1.429011,8.741766
1.430011,8.740932
1.431011,8.740098
1.432011,8.739264
1.433011,8.738431
1.434011,8.737598
1.435011,8.736765
1.436011,8.735932
1.437011,8.735099
1.438011,8.734266
1.439011,8.733433
1.440011,8.7326
1.441011,8.731767
1.442011,8.730934
1.443011,8.730101
1.444011,8.729268
1.445011,8.728436
1.446012,8.727603
1.447012,8.726771
1.448012,8.725939
1.449012,8.725107
1.450012,8.724275
1.451012,8.723443
1.452012,8.722611
1.453012,8.721779
1.454012,8.720947
1.455012,8.720115
1.456012,8.719284
1.457012,8.718453
1.458012,8.717621
1.459012,8.71679
1.460012,8.715959
1.461012,8.715128
1.462012,8.714297
1.463012,8.713466
1.464012,8.712635
1.465012,8.711804
1.466012,8.710974
1.467013,8.710144
1.468013,8.709314
1.469013,8.708484
1.470013,8.707654
1.471013,8.706824
1.472013,8.705994
1.473013,8.705164
1.474013,8.704334
1.475013,8.703504
1.476013,8.702674
1.477013,8.701844
1.478013,8.701014
1.479013,8.700185
1.480013,8.699356
1.481013,8.698527
1.482013,8.697698
1.483013,8.696869
1.484013,8.69604
1.485013,8.695211
1.486013,8.694382
1.487013,8.693553
1.488014,8.692724
1.489014,8.691896
1.490014,8.691068
1.491014,8.69024
1.492014,8.689412
1.493014,8.688584
1.494014,8.687756
1.495014,8.686928
1.496014,8.6861
1.497014,8.685272
1.498014,8.684444
1.499014,8.683616
1.500014,8.682789
1.501014,8.681962
1.502014,8.681135
1.503014,8.680308
1.504014,8.679481
1.505014,8.678654
1.506014,8.677827
1.507014,8.677
1.508014,8.676173
1.509014,8.675346
1.510015,8.674519
1.511015,8.673692
1.512015,8.672866
1.513015,8.67204
1.514015,8.671214
1.515015,8.670388
1.516015,8.669562
1.517015,8.668736
1.518015,8.66791
1.519015,8.667084
1.520015,8.666258
1.521015,8.665432
1.522015,8.664606
1.523015,8.66378
1.524015,8.662954
1.525015,8.662128
1.526015,8.661303
1.527015,8.660478
1.528015,8.659653
1.529015,8.658828
1.530015,8.658003
1.531016,8.657178
1.532016,8.656353
1.533016,8.655528
1.534016,8.654703
1.535016,8.653879
1.536016,8.653055
1.537016,8.652231
1.538016,8.651407
1.539016,8.650583
1.540016,8.649759
1.541016,8.648935
1.542016,8.648111
1.543016,8.647287
1.544016,8.646463
1.545016,8.645639
1.546016,8.644815
1.547016,8.643992
1.548016,8.643169
1.549016,8.642346
1.550016,8.641523
1.551016,8.6407
1.552016,8.639877
1.553017,8.639054
1.554017,8.638231
1.555017,8.637408
1.556017,8.636585
1.557017,8.635762
1.558017,8.63494
1.559017,8.634118
1.560017,8.633296
1.561017,8.632474
1.562017,8.631652
1.563017,8.63083
1.564017,8.630008
1.565017,8.629186
1.566017,8.628364
1.567017,8.627542
1.568017,8.62672
1.569017,8.625898
1.570017,8.625077
1.571017,8.624256
1.572017,8.623435
1.573017,8.622614
1.574018,8.621793
1.575018,8.620972
1.576018,8.620151
1.577018,8.61933
1.578018,8.618509
1.579018,8.617688
1.580018,8.616867
1.581018,8.616046
1.582018,8.615225
1.583018,8.614405
1.584018,8.613585
1.585018,8.612765
1.586018,8.611945
1.587018,8.611125
1.588018,8.610305
1.589018,8.609485
1.590018,8.608665
1.591018,8.607845
1.592018,8.607025
1.593018,8.606205
1.594018,8.605385
1.595019,8.604565
1.596019,8.603746
1.597019,8.602927
1.598019,8.602108
1.599019,8.601289
1.600019,8.60047
1.601019,8.599651
1.602019,8.598832
1.603019,8.598013
1.604019,8.597194
1.605019,8.596376
1.606019,8.595557
1.607019,8.594738
1.608019,8.59392
1.609019,8.593102
1.610019,8.592284
1.611019,8.591466
1.612019,8.590648
1.613019,8.58983
1.614019,8.589012
1.615019,8.588194
1.616019,8.587376
1.61702,8.586558
1.61802,8.585741
1.61902,8.584923
1.62002,8.584106
1.62102,8.583289
1.62202,8.582472
1.62302,8.581655
1.62402,8.580838
1.62502,8.580021
1.62602,8.579204
1.62702,8.578387
1.62802,8.57757
1.62902,8.576753
1.63002,8.575936
1.63102,8.575119
1.63202,8.574302
1.63302,8.573486
1.63402,8.57267
1.63502,8.571854
1.63602,8.571038
1.63702,8.570222
1.638021,8.569406
1.639021,8.56859
1.640021,8.567774
1.641021,8.566958
1.642021,8.566142
1.643021,8.565327
1.644021,8.564512
1.645021,8.563697
1.646021,8.562882
1.647021,8.562067
1.648021,8.561252
1.649021,8.560437
1.650021,8.559622
1.651021,8.558807
1.652021,8.557992
1.653021,8.557177
1.654021,8.556362
1.655021,8.555548
1.656021,8.554734
1.657021,8.553919
1.658021,8.553105
1.659021,8.552291
1.660022,8.551477
1.661022,8.550663
1.662022,8.549849
1.663022,8.549035
1.664022,8.548221
1.665022,8.547407
1.666022,8.546593
1.667022,8.54578
1.668022,8.544966
1.669022,8.544153
1.670022,8.54334
1.671022,8.542526
1.672022,8.541713
1.673022,8.5409
1.674022,8.540087
1.675022,8.539274
1.676022,8.538461
1.677022,8.537648
1.678022,8.536835
1.679022,8.536022
1.680022,8.535209
1.681023,8.534397
1.682023,8.533585
1.683023,8.532773
1.684023,8.531961
1.685023,8.531149
1.686023,8.530337
1.687023,8.529525
1.688023,8.528713
1.689023,8.527901
1.690023,8.527089
1.691023,8.526277
1.692023,8.525465
1.693023,8.524653
1.694023,8.523841
1.695023,8.52303
1.696023,8.522219
1.697023,8.521408
1.698023,8.520597
1.699023,8.519786
1.700023,8.518975
1.701023,8.518164
1.702024,8.517353
1.703024,8.516542
1.704024,8.515731
1.705024,8.51492
1.706024,8.514109
1.707024,8.513299
1.708024,8.512489
1.709024,8.511679
1.710024,8.510869
1.711024,8.510059
1.712024,8.509249
1.713024,8.508439
1.714024,8.507629
1.715024,8.506819
1.716024,8.506009
1.717024,8.505199
1.718024,8.504389
1.719024,8.503579
1.720024,8.50277
1.721024,8.50196
1.722024,8.501151
1.723024,8.500342
1.724025,8.499533
1.725025,8.498724
1.726025,8.497915
1.727025,8.497106
1.728025,8.496297
1.729025,8.495488
1.730025,8.494679
1.731025,8.49387
1.732025,8.493061
1.733025,8.492253
1.734025,8.491444
1.735025,8.490635
1.736025,8.489827
1.737025,8.489019
1.738025,8.488211
1.739025,8.487403
1.740025,8.486595
1.741025,8.485787
1.742025,8.484979
1.743025,8.484171
1.744025,8.483363
1.745026,8.482555
1.746026,8.481748
1.747026,8.480941
1.748026,8.480134
1.749026,8.479327
1.750026,8.47852
1.751026,8.477713
1.752026,8.476906
1.753026,8.476099
1.754026,8.475292
1.755026,8.474485
1.756026,8.473678
1.757026,8.472871
1.758026,8.472064
1.759026,8.471257
1.760026,8.470451
1.761026,8.469645
1.762026,8.468839
1.763026,8.468033
1.764026,8.467227
1.765026,8.466421
1.766026,8.465615
1.767027,8.464809
1.768027,8.464003
1.769027,8.463197
1.770027,8.462391
1.771027,8.461585
1.772027,8.46078
1.773027,8.459975
1.774027,8.45917
1.775027,8.458365
1.776027,8.45756
1.777027,8.456755
1.778027,8.45595
1.779027,8.455145
1.780027,8.45434
1.781027,8.453535
1.782027,8.45273
1.783027,8.451925
1.784027,8.45112
1.785027,8.450316
1.786027,8.449511
1.787027,8.448707
1.788028,8.447903
1.789028,8.447098
1.790028,8.446294
1.791028,8.44549
1.792028,8.444686
1.793028,8.443882
1.794028,8.443078
1.795028,8.442274
1.796028,8.44147
1.797028,8.440666
1.798028,8.439862
1.799028,8.439058
1.800028,8.438255
1.801028,8.437451
1.802028,8.436648
1.803028,8.435845
1.804028,8.435042
1.805028,8.434239
1.806028,8.433436
1.807028,8.432633
1.808028,8.43183
1.809029,8.431027
1.810029,8.430224
1.811029,8.429421
1.812029,8.428619
1.813029,8.427816
1.814029,8.427014
1.815029,8.426212
1.816029,8.42541
1.817029,8.424608
1.818029,8.423806
1.819029,8.423004
1.820029,8.422202
1.821029,8.4214
1.822029,8.420598
1.823029,8.419796
1.824029,8.418994
1.825029,8.418192
1.826029,8.41739
1.827029,8.416589
1.828029,8.415788
1.829029,8.414987
1.830029,8.414186
1.83103,8.413385
1.83203,8.412584
1.83303,8.411783
1.83403,8.410982
1.83503,8.410181
1.83603,8.40938
1.83703,8.408579
1.83803,8.407778
1.83903,8.406977
1.84003,8.406177
1.84103,8.405377
1.84203,8.404577
1.84303,8.403776
1.84403,8.402976
1.84503,8.402176
1.84603,8.401376
1.84703,8.400576
1.84803,8.399776
1.84903,8.398976
1.85003,8.398176
1.85103,8.397376
1.852031,8.396576
1.853031,8.395777
1.854031,8.394977
1.855031,8.394178
1.856031,8.393379
1.857031,8.392579
1.858031,8.39178
1.859031,8.390981
1.860031,8.390182
1.861031,8.389383
1.862031,8.388584
1.863031,8.387785
1.864031,8.386986
1.865031,8.386187
1.866031,8.385388
1.867031,8.38459
1.868031,8.383792
1.869031,8.382993
1.870031,8.382195
1.871031,8.381396
1.872031,8.380597
1.873031,8.3798
1.874032,8.379002
1.875032,8.378203
1.876032,8.377406
1.877032,8.376608
1.878032,8.375811
1.879032,8.375013
1.880032,8.374215
1.881032,8.373418
1.882032,8.372621
1.883032,8.371823
1.884032,8.371025
1.885032,8.370228
1.886032,8.369431
1.887032,8.368633
1.888032,8.367837
1.889032,8.36704
1.890032,8.366242
1.891032,8.365445
1.892032,8.364649
1.893032,8.363852
1.894032,8.363055
1.895033,8.362259
1.896033,8.361463
1.897033,8.360666
1.898033,8.35987
1.899033,8.359073
1.900033,8.358277
1.901033,8.357481
1.902033,8.356685
1.903033,8.355889
1.904033,8.355093
1.905033,8.354297
1.906033,8.353501
1.907033,8.352705
1.908033,8.35191
1.909033,8.351113
1.910033,8.350318
1.911033,8.349523
1.912033,8.348727
1.913033,8.347932
1.914033,8.347136
1.915033,8.346341
1.916034,8.345546
1.917034,8.344751
1.918034,8.343956
1.919034,8.343161
1.920034,8.342366
1.921034,8.341572
1.922034,8.340776
1.923034,8.339982
1.924034,8.339188
1.925034,8.338393
1.926034,8.337599
1.927034,8.336804
1.928034,8.33601
1.929034,8.335216
1.930034,8.334422
1.931034,8.333628
1.932034,8.332833
1.933034,8.33204
1.934034,8.331245
1.935034,8.330452
1.936034,8.329658
1.937034,8.328864
1.938035,8.328071
1.939035,8.327277
1.940035,8.326484
1.941035,8.32569
1.942035,8.324897
1.943035,8.324103
1.944035,8.32331
1.945035,8.322517
1.946035,8.321724
1.947035,8.320931
1.948035,8.320138
1.949035,8.319345
1.950035,8.318553
1.951035,8.31776
1.952035,8.316967
1.953035,8.316175
1.954035,8.315382
1.955035,8.31459
1.956035,8.313798
1.957035,8.313005
1.958035,8.312213
1.959036,8.311421
1.960036,8.310629
1.961036,8.309837
1.962036,8.309045
1.963036,8.308253
1.964036,8.307462
1.965036,8.30667
1.966036,8.305878
1.967036,8.305086
1.968036,8.304295
1.969036,8.303503
1.970036,8.302712
1.971036,8.301921
1.972036,8.301129
1.973036,8.300339
1.974036,8.299547
1.975036,8.298757
1.976036,8.297965
1.977036,8.297175
1.978036,8.296384
1.979036,8.295593
1.980036,8.294803
1.981037,8.294012
1.982037,8.293221
1.983037,8.292431
1.984037,8.29164
1.985037,8.29085
1.986037,8.290059
1.987037,8.289269
1.988037,8.288479
1.989037,8.287689
1.990037,8.286899
1.991037,8.286109
1.992037,8.285319
1.993037,8.28453
1.994037,8.28374
1.995037,8.28295
1.996037,8.282161
1.997037,8.281371
1.998037,8.280581
1.999037,8.279792
2.000037,8.279002
2.001037,8.278213
2.002037,8.277424
2.003037,8.276635
2.004037,8.275846
2.005037,8.275057
2.006037,8.274268
2.007037,8.273479
2.008037,8.27269
2.009037,8.271901
2.010037,8.271112
2.011037,8.270324
2.012037,8.269535
2.013036,8.268747
2.014036,8.267959
2.015036,8.26717
2.016036,8.266381
2.017036,8.265594
2.018036,8.264806
2.019036,8.264017
2.020036,8.263229
2.021036,8.262442
2.022036,8.261654
2.023036,8.260866
2.024036,8.260078
2.025036,8.259291
2.026036,8.258504
2.027035,8.257716
2.028035,8.256928
2.029035,8.256141
2.030035,8.255354
2.031035,8.254566
2.032035,8.253779
2.033035,8.252992
2.034035,8.252205
2.035035,8.251418
2.036035,8.250631
2.037035,8.249845
2.038035,8.249058
2.039035,8.24827
2.040035,8.247484
2.041034,8.246697
2.042034,8.245911
2.043034,8.245125
2.044034,8.244338
2.045034,8.243551
2.046034,8.242765
2.047034,8.241979
2.048034,8.241193
2.049034,8.240407
2.050034,8.239621
2.051034,8.238835
2.052034,8.238049
2.053034,8.237263
2.054034,8.236478
2.055033,8.235692
2.056033,8.234906
2.057033,8.234121
2.058033,8.233335
2.059033,8.23255
2.060033,8.231765
2.061033,8.230979
2.062033,8.230194
2.063033,8.229409
2.064033,8.228624
2.065033,8.227839
2.066033,8.227054
2.067033,8.226269
2.068033,8.225484
2.069032,8.2247
2.070032,8.223915
2.071032,8.22313
2.072032,8.222346
2.073032,8.221561
2.074032,8.220777
2.075032,8.219993
2.076032,8.219208
2.077032,8.218424
2.078032,8.21764
2.079032,8.216855
2.080032,8.216071
2.081032,8.215287
2.082031,8.214503
2.083031,8.213719
2.084031,8.212935
2.085031,8.212152
2.086031,8.211368
2.087031,8.210585
2.088031,8.209801
2.089031,8.209018
2.090031,8.208235
2.091031,8.207452
2.092031,8.206669
2.093031,8.205885
2.094031,8.205102
2.095031,8.204319
2.09603,8.203536
2.09703,8.202753
2.09803,8.20197
2.09903,8.201187
2.10003,8.200404
2.10103,8.199622
2.10203,8.198839
2.10303,8.198057
2.10403,8.197274
2.10503,8.196492
2.10603,8.195709
2.10703,8.194927
2.10803,8.194144
2.10903,8.193362
2.110029,8.19258
2.111029,8.191798
2.112029,8.191016
2.113029,8.190235
2.114029,8.189453
2.115029,8.188671
2.116029,8.18789
2.117029,8.187108
2.118029,8.186328
2.119029,8.185546
2.120029,8.184765
2.121029,8.183983
2.122029,8.183202
2.123029,8.18242
2.124028,8.181639
2.125028,8.180858
2.126028,8.180077
2.127028,8.179296
2.128028,8.178514
2.129028,8.177733
2.130028,8.176953
2.131028,8.176172
2.132028,8.175392
2.133028,8.174611
2.134028,8.173831
2.135028,8.173051
2.136028,8.17227
2.137028,8.17149
2.138027,8.17071
2.139027,8.16993
2.140027,8.16915
2.141027,8.16837
2.142027,8.16759
2.143027,8.16681
2.144027,8.16603
2.145027,8.16525
2.146027,8.16447
2.147027,8.16369
2.148027,8.16291
2.149027,8.16213
2.150027,8.161351
2.151026,8.160571
2.152026,8.159792
2.153026,8.159013
2.154026,8.158233
2.155026,8.157454
2.156026,8.156675
2.157026,8.155896
2.158026,8.155117
2.159026,8.154338
2.160026,8.153559
2.161026,8.15278
2.162026,8.152001
2.163026,8.151222
2.164026,8.150444
2.165025,8.149666
2.166025,8.148887
2.167025,8.148108
2.168025,8.14733
2.169025,8.146551
2.170025,8.145774
2.171025,8.144996
2.172025,8.144217
2.173025,8.143439
2.174025,8.142661
2.175025,8.141884
2.176025,8.141106
2.177025,8.140327
2.178025,8.139549
2.179024,8.138772
2.180024,8.137995
2.181024,8.137217
2.182024,8.136439
2.183024,8.135662
2.184024,8.134885
2.185024,8.134107
2.186024,8.13333
2.187024,8.132553
2.188024,8.131776
2.189024,8.130999
2.190024,8.130222
2.191024,8.129445
2.192024,8.128668
2.193023,8.127891
2.194023,8.127114
2.195023,8.126338
2.196023,8.125562
2.197023,8.124785
2.198023,8.124009
2.199023,8.123233
2.200023,8.122457
2.201023,8.12168
2.202023,8.120905
2.203023,8.120129
2.204023,8.119352
2.205023,8.118576
2.206023,8.117801
2.207022,8.117024
2.208022,8.116248
2.209022,8.115473
2.210022,8.114697
2.211022,8.113921
2.212022,8.113146
2.213022,8.11237
2.214022,8.111595
2.215022,8.11082
2.216022,8.110044
2.217022,8.109268
2.218022,8.108494
2.219022,8.107718
2.220021,8.106943
2.221021,8.106169
2.222021,8.105393
2.223021,8.104618
2.224021,8.103844
2.225021,8.103069
2.226021,8.102295
2.227021,8.10152
2.228021,8.100745
2.229021,8.099971
2.230021,8.099196
2.231021,8.098422
2.232021,8.097648
2.233021,8.096873
2.23402,8.0961
2.23502,8.095325
2.23602,8.094551
2.23702,8.093778
2.23802,8.093003
2.23902,8.09223
2.24002,8.091456
2.24102,8.090682
2.24202,8.089909
2.24302,8.089135
2.24402,8.088362
2.24502,8.087588
2.24602,8.086815
2.24702,8.086041
2.248019,8.085268
2.249019,8.084495
2.250019,8.083721
2.251019,8.082949
2.252019,8.082175
2.253019,8.081403
2.254019,8.080629
2.255019,8.079857
2.256019,8.079083
2.257019,8.078311
2.258019,8.077538
2.259019,8.076766
2.260019,8.075994
2.261019,8.075221
2.262018,8.074449
2.263018,8.073676
2.264018,8.072904
2.265018,8.072131
2.266018,8.071359
2.267018,8.070587
2.268018,8.069815
2.269018,8.069043
2.270018,8.068271
2.271018,8.067499
2.272018,8.066727
2.273018,8.065955
2.274018,8.065183
2.275017,8.064411
2.276017,8.06364
2.277017,8.062868
2.278017,8.062097
2.279017,8.061325
2.280017,8.060554
2.281017,8.059782
2.282017,8.059011
2.283017,8.05824
2.284017,8.057469
2.285017,8.056698
2.286017,8.055927
2.287017,8.055156
2.288017,8.054385
2.289016,8.053614
2.290016,8.052843
2.291016,8.052073
2.292016,8.051303
2.293016,8.050532
2.294016,8.049762
2.295016,8.048991
2.296016,8.048221
2.297016,8.04745
2.298016,8.04668
2.299016,8.045911
2.300016,8.04514
2.301016,8.044371
2.302016,8.0436
2.303015,8.04283
2.304015,8.042061
2.305015,8.04129
2.306015,8.040521
2.307015,8.039751
2.308015,8.038982
2.309015,8.038213
2.310015,8.037443
2.311015,8.036674
2.312015,8.035904
2.313015,8.035134
2.314015,8.034365
2.315015,8.033596
2.316015,8.032827
2.317014,8.032058
2.318014,8.031289
2.319014,8.03052
2.320014,8.029751
2.321014,8.028982
2.322014,8.028213
2.323014,8.027445
2.324014,8.026676
2.325014,8.025908
2.326014,8.025139
2.327014,8.02437
2.328014,8.023602
2.329014,8.022834
2.330014,8.022065
2.331013,8.021297
2.332013,8.020529
2.333013,8.019761
2.334013,8.018993
2.335013,8.018225
2.336013,8.017457
2.337013,8.016689
2.338013,8.015921
2.339013,8.015153
2.340013,8.014385
2.341013,8.013618
2.342013,8.012851
2.343013,8.012083
2.344012,8.011315
2.345012,8.010548
2.346012,8.009781
2.347012,8.009013
2.348012,8.008246
2.349012,8.007479
2.350012,8.006712
2.351012,8.005944
2.352012,8.005177
2.353012,8.004411
2.354012,8.003643
2.355012,8.002877
2.356012,8.00211
2.357012,8.001344
2.358011,8.000578
2.359011,7.999811
2.360011,7.999044
2.361011,7.998278
2.362011,7.997511
2.363011,7.996745
2.364011,7.995978
2.365011,7.995213
2.366011,7.994446
2.367011,7.99368
2.368011,7.992914
2.369011,7.992148
2.370011,7.991383
2.371011,7.990616
2.37201,7.989851
2.37301,7.989085
2.37401,7.988319
2.37501,7.987554
2.37601,7.986788
2.37701,7.986022
2.37801,7.985257
2.37901,7.984491
2.38001,7.983726
2.38101,7.982961
2.38201,7.982195
2.38301,7.981431
2.38401,7.980666
2.38501,7.9799
2.386009,7.979136
2.387009,7.978371
2.388009,7.977605
2.389009,7.976841
2.390009,7.976076
2.391009,7.975311
2.392009,7.974547
2.393009,7.973783
2.394009,7.973018
2.395009,7.972253
2.396009,7.971489
2.397009,7.970725
2.398009,7.96996
2.399009,7.969195
2.400008,7.968431
2.401008,7.967668
2.402008,7.966904
2.403008,7.966139
2.404008,7.965376
2.405008,7.964612
2.406008,7.963849
2.407008,7.963085
2.408008,7.962321
2.409008,7.961558
2.410008,7.960794
2.411008,7.960031
2.412008,7.959268
2.413007,7.958504
2.414007,7.95774
2.415007,7.956977
2.416007,7.956214
2.417007,7.955451
2.418007,7.954689
2.419007,7.953926
2.420007,7.953163
2.421007,7.9524
2.422007,7.951637
2.423007,7.950874
2.424007,7.950111
2.425007,7.949349
2.426007,7.948586
2.427006,7.947824
2.428006,7.947062
2.429006,7.946299
2.430006,7.945537
2.431006,7.944775
2.432006,7.944012
2.433006,7.94325
2.434006,7.942488
2.435006,7.941726
2.436006,7.940964
2.437006,7.940202
2.438006,7.93944
2.439006,7.938678
2.440006,7.937916
2.441005,7.937154
2.442005,7.936393
2.443005,7.935631
2.444005,7.93487
2.445005,7.934109
2.446005,7.933347
2.447005,7.932586
2.448005,7.931825
2.449005,7.931064
2.450005,7.930302
2.451005,7.929541
2.452005,7.92878
2.453005,7.928019
2.454005,7.927258
2.455004,7.926497
2.456004,7.925737
2.457004,7.924976
2.458004,7.924215
2.459004,7.923454
2.460004,7.922694
2.461004,7.921934
2.462004,7.921173
2.463004,7.920413
2.464004,7.919652
2.465004,7.918892
2.466004,7.918132
2.467004,7.917371
2.468004,7.916612
2.469003,7.915852
2.470003,7.915092
2.471003,7.914331
2.472003,7.913571
2.473003,7.912811
2.474003,7.912052
2.475003,7.911293
2.476003,7.910533
2.477003,7.909773
2.478003,7.909014
2.479003,7.908255
2.480003,7.907495
2.481003,7.906735
2.482002,7.905976
2.483002,7.905217
2.484002,7.904458
2.485002,7.903698
2.486002,7.902939
2.487002,7.902181
2.488002,7.901422
2.489002,7.900662
2.490002,7.899903
2.491002,7.899145
2.492002,7.898386
2.493002,7.897628
2.494002,7.89687
2.495002,7.896111
2.496001,7.895352
2.497001,7.894594
2.498001,7.893836
2.499001,7.893077
2.500001,7.892319
2.501001,7.891561
2.502001,7.890802
2.503001,7.890045
2.504001,7.889287
2.505001,7.888528
2.506001,7.887771
2.507001,7.887012
2.508001,7.886255
2.509001,7.885498
2.51,7.88474
2.511,7.883983
2.512,7.883225
2.513,7.882467
2.514,7.88171
2.515,7.880952
2.516,7.880196
2.517,7.879438
2.518,7.878681
2.519,7.877924
2.52,7.877167
2.521,7.87641
2.522,7.875653
2.523,7.874896
2.523999,7.874139
2.524999,7.873382
2.525999,7.872625
2.526999,7.871868
2.527999,7.871111
2.528999,7.870355
2.529999,7.869598
2.530999,7.868842
2.531999,7.868085
2.532999,7.86733
2.533999,7.866573
2.534999,7.865817
2.535999,7.865061
2.536999,7.864305
2.537998,7.863548
2.538998,7.862792
2.539998,7.862037
2.540998,7.86128
2.541998,7.860525
2.542998,7.859769
2.543998,7.859014
2.544998,7.858258
2.545998,7.857502
2.546998,7.856747
2.547998,7.855991
2.548998,7.855236
2.549998,7.85448
2.550997,7.853725
2.551997,7.85297
2.552997,7.852215
2.553997,7.85146
2.554997,7.850705
2.555997,7.84995
2.556997,7.849195
2.557997,7.84844
2.558997,7.847685
2.559997,7.84693
2.560997,7.846175
2.561997,7.84542
2.562997,7.844666
2.563997,7.843912
2.564996,7.843157
2.565996,7.842402
2.566996,7.841648
2.567996,7.840893
2.568996,7.840139
2.569996,7.839385
2.570996,7.838631
2.571996,7.837876
2.572996,7.837122
2.573996,7.836369
2.574996,7.835615
2.575996,7.83486
2.576996,7.834106
2.577996,7.833353
2.578995,7.832599
2.579995,7.831845
2.580995,7.831092
2.581995,7.830338
2.582995,7.829585
2.583995,7.828832
2.584995,7.828078
2.585995,7.827324
2.586995,7.826571
2.587995,7.825819
2.588995,7.825066
2.589995,7.824313
2.590995,7.823559
2.591995,7.822806
2.592994,7.822053
2.593994,7.821301
2.594994,7.820548
2.595994,7.819796
2.596994,7.819043
2.597994,7.81829
2.598994,7.817537
2.599994,7.816785
2.600994,7.816032
2.601994,7.81528
2.602994,7.814528
2.603994,7.813775
2.604994,7.813023
2.605994,7.812271
2.606993,7.811519
2.607993,7.810767
2.608993,7.810015
2.609993,7.809263
2.610993,7.808511
2.611993,7.807759
2.612993,7.807007
2.613993,7.806255
2.614993,7.805504
2.615993,7.804752
2.616993,7.804001
2.617993,7.803249
2.618993,7.802498
2.619992,7.801746
2.620992,7.800995
2.621992,7.800243
2.622992,7.799492
2.623992,7.798741
2.624992,7.79799
2.625992,7.797239
2.626992,7.796488
2.627992,7.795737
2.628992,7.794986
2.629992,7.794236
2.630992,7.793485
2.631992,7.792734
2.632992,7.791983
2.633991,7.791233
2.634991,7.790482
2.635991,7.789732
2.636991,7.788981
2.637991,7.78823
2.638991,7.78748
2.639991,7.78673
2.640991,7.78598
2.641991,7.78523
2.642991,7.78448
2.643991,7.78373
2.644991,7.78298
2.645991,7.78223
2.646991,7.78148
2.64799,7.78073
2.64899,7.779981
2.64999,7.779231
2.65099,7.778481
2.65199,7.777731
2.65299,7.776982
2.65399,7.776233
2.65499,7.775483
2.65599,7.774734
2.65699,7.773984
2.65799,7.773234
2.65899,7.772486
2.65999,7.771737
2.66099,7.770988
2.661989,7.770238
2.662989,7.769489
2.663989,7.768741
2.664989,7.767992
2.665989,7.767242
2.666989,7.766493
2.667989,7.765745
2.668989,7.764997
2.669989,7.764248
2.670989,7.7635
2.671989,7.762751
2.672989,7.762002
2.673989,7.761254
2.674989,7.760506
2.675988,7.759758
2.676988,7.759009
2.677988,7.758262
2.678988,7.757514
2.679988,7.756765
2.680988,7.756018
2.681988,7.75527
2.682988,7.754521
2.683988,7.753774
2.684988,7.753026
2.685988,7.752278
2.686988,7.751531
2.687988,7.750783
2.688987,7.750035
2.689987,7.749288
2.690987,7.74854
2.691987,7.747793
2.692987,7.747046
2.693987,7.746298
2.694987,7.745551
2.695987,7.744804
2.696987,7.744057
2.697987,7.74331
2.698987,7.742563
2.699987,7.741816
2.700987,7.741069
2.701987,7.740322
2.702986,7.739575
2.703986,7.738829
2.704986,7.738082
2.705986,7.737336
2.706986,7.736589
2.707986,7.735843
2.708986,7.735096
2.709986,7.73435
2.710986,7.733603
