time,p
1.311005,8.846463
1.312005,8.845239
1.313005,8.844015
1.314005,8.842791
1.315005,8.841568
1.316005,8.840345
1.317006,8.839122
1.318006,8.837899
1.319006,8.836676
1.320006,8.835453
1.321006,8.83423
1.322006,8.833007
1.323006,8.831785
1.324006,8.830563
1.325006,8.829341
1.326006,8.828119
1.327006,8.826898
1.328006,8.825676
1.329006,8.824455
1.330006,8.823234
1.331006,8.822013
1.332006,8.820792
1.333006,8.819572
1.334006,8.818352
1.335006,8.817132
1.336006,8.815912
1.337006,8.814692
1.338006,8.813472
1.339007,8.812253
1.340007,8.811034
1.341007,8.809815
1.342007,8.808596
1.343007,8.807377
1.344007,8.806158
1.345007,8.804939
1.346007,8.803721
1.347007,8.802503
1.348007,8.801284
1.349007,8.800066
1.350007,8.798848
1.351007,8.79763
1.352007,8.796412
1.353007,8.795194
1.354007,8.793977
1.355007,8.79276
1.356007,8.791543
1.357007,8.790326
1.358007,8.789109
1.359007,8.787893
1.360008,8.786677
1.361008,8.785461
1.362008,8.784245
1.363008,8.783029
1.364008,8.781813
1.365008,8.780597
1.366008,8.779381
1.367008,8.778166
1.368008,8.776951
1.369008,8.775736
1.370008,8.774521
1.371008,8.773306
1.372008,8.772091
1.373008,8.770877
1.374008,8.769663
1.375008,8.768449
1.376008,8.767235
1.377008,8.766021
1.378008,8.764807
1.379008,8.763593
1.380008,8.76238
1.381009,8.761167
1.382009,8.759954
1.383009,8.758741
1.384009,8.757528
1.385009,8.756315
1.386009,8.755103
1.387009,8.753891
1.388009,8.752679
1.389009,8.751467
1.390009,8.750255
1.391009,8.749043
1.392009,8.747831
1.393009,8.746619
1.394009,8.745408
1.395009,8.744197
1.396009,8.742986
1.397009,8.741775
1.398009,8.740564
1.399009,8.739354
1.400009,8.738143
1.401009,8.736933
1.402009,8.735723
1.40301,8.734513
1.40401,8.733303
1.40501,8.732093
1.40601,8.730884
1.40701,8.729674
1.40801,8.728465
1.40901,8.727256
1.41001,8.726047
1.41101,8.724838
1.41201,8.723629
1.41301,8.722421
1.41401,8.721213
1.41501,8.720005
1.41601,8.718797
1.41701,8.717589
1.41801,8.716381
1.41901,8.715174
1.42001,8.713966
1.42101,8.712759
1.42201,8.711552
1.42301,8.710345
1.424011,8.709138
1.425011,8.707931
1.426011,8.706725
1.427011,8.705519
1.428011,8.704313
1.429011,8.703107
1.430011,8.701901
1.431011,8.700695
1.432011,8.699489
1.433011,8.698284
1.434011,8.697079
1.435011,8.695874
1.436011,8.694669
1.437011,8.693464
1.438011,8.692259
1.439011,8.691054
1.440011,8.689849
1.441011,8.688645
1.442011,8.687441
1.443011,8.686237
1.444011,8.685033
1.445011,8.683829
1.446012,8.682625
1.447012,8.681422
1.448012,8.680219
1.449012,8.679016
1.450012,8.677813
1.451012,8.67661
1.452012,8.675407
1.453012,8.674204
1.454012,8.673002
1.455012,8.6718
1.456012,8.670598
1.457012,8.669396
1.458012,8.668194
1.459012,8.666992
1.460012,8.665791
1.461012,8.664589
1.462012,8.663388
1.463012,8.662187
1.464012,8.660986
1.465012,8.659785
1.466012,8.658585
1.467013,8.657384
1.468013,8.656184
1.469013,8.654984
1.470013,8.653784
1.471013,8.652584
1.472013,8.651384
1.473013,8.650184
1.474013,8.648984
1.475013,8.647785
1.476013,8.646586
1.477013,8.645387
1.478013,8.644188
1.479013,8.642989
1.480013,8.641791
1.481013,8.640593
1.482013,8.639395
1.483013,8.638197
1.484013,8.636999
1.485013,8.635801
1.486013,8.634603
1.487013,8.633405
1.488014,8.632208
1.489014,8.631011
1.490014,8.629814
1.491014,8.628617
1.492014,8.62742
1.493014,8.626223
1.494014,8.625026
1.495014,8.623829
1.496014,8.622633
1.497014,8.621437
1.498014,8.620241
1.499014,8.619045
1.500014,8.617849
1.501014,8.616653
1.502014,8.615458
1.503014,8.614263
1.504014,8.613068
1.505014,8.611873
1.506014,8.610678
1.507014,8.609483
1.508014,8.608288
1.509014,8.607094
1.510015,8.6059
1.511015,8.604706
1.512015,8.603512
1.513015,8.602318
1.514015,8.601124
1.515015,8.59993
1.516015,8.598737
1.517015,8.597544
1.518015,8.596351
1.519015,8.595158
1.520015,8.593965
1.521015,8.592772
1.522015,8.59158
1.523015,8.590387
1.524015,8.589195
1.525015,8.588003
1.526015,8.586811
1.527015,8.585619
1.528015,8.584427
1.529015,8.583236
1.530015,8.582045
1.531016,8.580854
1.532016,8.579663
1.533016,8.578472
1.534016,8.577281
1.535016,8.57609
1.536016,8.574899
1.537016,8.573708
1.538016,8.572517
1.539016,8.571327
1.540016,8.570137
1.541016,8.568947
1.542016,8.567757
1.543016,8.566567
1.544016,8.565377
1.545016,8.564188
1.546016,8.562999
1.547016,8.56181
1.548016,8.560621
1.549016,8.559432
1.550016,8.558243
1.551016,8.557054
1.552016,8.555866
1.553017,8.554678
1.554017,8.55349
1.555017,8.552302
1.556017,8.551114
1.557017,8.549926
1.558017,8.548739
1.559017,8.547552
1.560017,8.546365
1.561017,8.545178
1.562017,8.543991
1.563017,8.542804
1.564017,8.541617
1.565017,8.54043
1.566017,8.539244
1.567017,8.538058
1.568017,8.536872
1.569017,8.535686
1.570017,8.5345
1.571017,8.533314
1.572017,8.532128
1.573017,8.530943
1.574018,8.529757
1.575018,8.528572
1.576018,8.527387
1.577018,8.526202
1.578018,8.525017
1.579018,8.523832
1.580018,8.522648
1.581018,8.521464
1.582018,8.52028
1.583018,8.519096
1.584018,8.517912
1.585018,8.516728
1.586018,8.515544
1.587018,8.514361
1.588018,8.513178
1.589018,8.511995
1.590018,8.510812
1.591018,8.509629
1.592018,8.508446
1.593018,8.507263
1.594018,8.50608
1.595019,8.504898
1.596019,8.503716
1.597019,8.502534
1.598019,8.501352
1.599019,8.50017
1.600019,8.498988
1.601019,8.497806
1.602019,8.496625
1.603019,8.495444
1.604019,8.494262
1.605019,8.493081
1.606019,8.4919
1.607019,8.490719
1.608019,8.489538
1.609019,8.488358
1.610019,8.487178
1.611019,8.485998
1.612019,8.484818
1.613019,8.483638
1.614019,8.482458
1.615019,8.481278
1.616019,8.480098
1.61702,8.478919
1.61802,8.47774
1.61902,8.476561
1.62002,8.475382
1.62102,8.474203
1.62202,8.473024
1.62302,8.471845
1.62402,8.470667
1.62502,8.469489
1.62602,8.468311
1.62702,8.467133
1.62802,8.465955
1.62902,8.464777
1.63002,8.463599
1.63102,8.462421
1.63202,8.461244
1.63302,8.460067
1.63402,8.45889
1.63502,8.457713
1.63602,8.456536
1.63702,8.455359
1.638021,8.454182
1.639021,8.453006
1.640021,8.45183
1.641021,8.450654
1.642021,8.449478
1.643021,8.448302
1.644021,8.447126
1.645021,8.44595
1.646021,8.444774
1.647021,8.443599
1.648021,8.442424
1.649021,8.441249
1.650021,8.440074
1.651021,8.438899
1.652021,8.437725
1.653021,8.43655
1.654021,8.435375
1.655021,8.434201
1.656021,8.433027
1.657021,8.431853
1.658021,8.430679
1.659021,8.429505
1.660022,8.428332
1.661022,8.427159
1.662022,8.425986
1.663022,8.424813
1.664022,8.42364
1.665022,8.422467
1.666022,8.421294
1.667022,8.420121
1.668022,8.418948
1.669022,8.417776
1.670022,8.416604
1.671022,8.415432
1.672022,8.41426
1.673022,8.413088
1.674022,8.411916
1.675022,8.410744
1.676022,8.409573
1.677022,8.408402
1.678022,8.407231
1.679022,8.40606
1.680022,8.404889
1.681023,8.403718
1.682023,8.402547
1.683023,8.401377
1.684023,8.400207
1.685023,8.399037
1.686023,8.397867
1.687023,8.396697
1.688023,8.395527
1.689023,8.394357
1.690023,8.393187
1.691023,8.392017
1.692023,8.390848
1.693023,8.389679
1.694023,8.38851
1.695023,8.387341
1.696023,8.386172
1.697023,8.385003
1.698023,8.383835
1.699023,8.382667
1.700023,8.381498
1.701023,8.38033
1.702024,8.379162
1.703024,8.377994
1.704024,8.376826
1.705024,8.375659
1.706024,8.374492
1.707024,8.373324
1.708024,8.372156
1.709024,8.37099
1.710024,8.369823
1.711024,8.368655
1.712024,8.367489
1.713024,8.366322
1.714024,8.365155
1.715024,8.36399
1.716024,8.362823
1.717024,8.361657
1.718024,8.360491
1.719024,8.359325
1.720024,8.358159
1.721024,8.356994
1.722024,8.355828
1.723024,8.354663
1.724025,8.353498
1.725025,8.352333
1.726025,8.351168
1.727025,8.350003
1.728025,8.348839
1.729025,8.347674
1.730025,8.34651
1.731025,8.345346
1.732025,8.344182
1.733025,8.343018
1.734025,8.341854
1.735025,8.340691
1.736025,8.339527
1.737025,8.338364
1.738025,8.3372
1.739025,8.336037
1.740025,8.334874
1.741025,8.333711
1.742025,8.332548
1.743025,8.331386
1.744025,8.330223
1.745026,8.329061
1.746026,8.327899
1.747026,8.326736
1.748026,8.325575
1.749026,8.324412
1.750026,8.323251
1.751026,8.322089
1.752026,8.320928
1.753026,8.319766
1.754026,8.318605
1.755026,8.317444
1.756026,8.316283
1.757026,8.315122
1.758026,8.313961
1.759026,8.312801
1.760026,8.311641
1.761026,8.31048
1.762026,8.30932
1.763026,8.30816
1.764026,8.307
1.765026,8.30584
1.766026,8.30468
1.767027,8.30352
1.768027,8.302361
1.769027,8.301202
1.770027,8.300042
1.771027,8.298883
1.772027,8.297725
1.773027,8.296565
1.774027,8.295407
1.775027,8.294249
1.776027,8.29309
1.777027,8.291932
1.778027,8.290774
1.779027,8.289616
1.780027,8.288459
1.781027,8.2873
1.782027,8.286143
1.783027,8.284986
1.784027,8.283829
1.785027,8.282672
1.786027,8.281514
1.787027,8.280357
1.788028,8.279201
1.789028,8.278044
1.790028,8.276888
1.791028,8.275731
1.792028,8.274574
1.793028,8.273418
1.794028,8.272263
1.795028,8.271107
1.796028,8.269951
1.797028,8.268795
1.798028,8.267639
1.799028,8.266484
1.800028,8.265329
1.801028,8.264174
1.802028,8.263019
1.803028,8.261864
1.804028,8.260709
1.805028,8.259554
1.806028,8.2584
1.807028,8.257245
1.808028,8.256091
1.809029,8.254937
1.810029,8.253783
1.811029,8.252629
1.812029,8.251475
1.813029,8.250321
1.814029,8.249168
1.815029,8.248014
1.816029,8.246861
1.817029,8.245708
1.818029,8.244555
1.819029,8.243402
1.820029,8.242249
1.821029,8.241097
1.822029,8.239944
1.823029,8.238792
1.824029,8.23764
1.825029,8.236488
1.826029,8.235336
1.827029,8.234184
1.828029,8.233033
1.829029,8.231881
1.830029,8.23073
1.83103,8.229579
1.83203,8.228427
1.83303,8.227276
1.83403,8.226125
1.83503,8.224975
1.83603,8.223824
1.83703,8.222673
1.83803,8.221523
1.83903,8.220372
1.84003,8.219222
1.84103,8.218073
1.84203,8.216923
1.84303,8.215773
1.84403,8.214623
1.84503,8.213473
1.84603,8.212324
1.84703,8.211175
1.84803,8.210026
1.84903,8.208877
1.85003,8.207727
1.85103,8.206579
1.852031,8.20543
1.853031,8.204282
1.854031,8.203134
1.855031,8.201985
1.856031,8.200837
1.857031,8.199689
1.858031,8.198541
1.859031,8.197393
1.860031,8.196245
1.861031,8.195098
1.862031,8.19395
1.863031,8.192803
1.864031,8.191655
1.865031,8.190509
1.866031,8.189362
1.867031,8.188215
1.868031,8.187068
1.869031,8.185922
1.870031,8.184775
1.871031,8.183629
1.872031,8.182483
1.873031,8.181336
1.874032,8.18019
1.875032,8.179045
1.876032,8.177899
1.877032,8.176753
1.878032,8.175608
1.879032,8.174463
1.880032,8.173318
1.881032,8.172173
1.882032,8.171027
1.883032,8.169883
1.884032,8.168738
1.885032,8.167594
1.886032,8.16645
1.887032,8.165305
1.888032,8.164161
1.889032,8.163017
1.890032,8.161873
1.891032,8.160729
1.892032,8.159586
1.893032,8.158442
1.894032,8.157298
1.895033,8.156156
1.896033,8.155012
1.897033,8.15387
1.898033,8.152726
1.899033,8.151584
1.900033,8.150441
1.901033,8.149299
1.902033,8.148156
1.903033,8.147014
1.904033,8.145871
1.905033,8.14473
1.906033,8.143588
1.907033,8.142446
1.908033,8.141304
1.909033,8.140162
1.910033,8.139021
1.911033,8.13788
1.912033,8.136739
1.913033,8.135598
1.914033,8.134457
1.915033,8.133316
1.916034,8.132176
1.917034,8.131036
1.918034,8.129895
1.919034,8.128755
1.920034,8.127615
1.921034,8.126474
1.922034,8.125335
1.923034,8.124194
1.924034,8.123055
1.925034,8.121916
1.926034,8.120776
1.927034,8.119637
1.928034,8.118498
1.929034,8.117359
1.930034,8.11622
1.931034,8.115081
1.932034,8.113942
1.933034,8.112804
1.934034,8.111666
1.935034,8.110527
1.936034,8.109388
1.937034,8.108251
1.938035,8.107113
1.939035,8.105974
1.940035,8.104837
1.941035,8.1037
1.942035,8.102562
1.943035,8.101424
1.944035,8.100287
1.945035,8.099151
1.946035,8.098014
1.947035,8.096877
1.948035,8.09574
1.949035,8.094603
1.950035,8.093467
1.951035,8.09233
1.952035,8.091194
1.953035,8.090058
1.954035,8.088922
1.955035,8.087786
1.956035,8.08665
1.957035,8.085514
1.958035,8.084378
1.959036,8.083243
1.960036,8.082108
1.961036,8.080973
1.962036,8.079838
1.963036,8.078703
1.964036,8.077567
1.965036,8.076433
1.966036,8.075298
1.967036,8.074164
1.968036,8.07303
1.969036,8.071896
1.970036,8.070762
1.971036,8.069628
1.972036,8.068495
1.973036,8.067361
1.974036,8.066227
1.975036,8.065093
1.976036,8.06396
1.977036,8.062827
1.978036,8.061694
1.979036,8.060561
1.980036,8.059428
1.981037,8.058295
1.982037,8.057163
1.983037,8.05603
1.984037,8.054898
1.985037,8.053765
1.986037,8.052633
1.987037,8.051501
1.988037,8.050369
1.989037,8.049238
1.990037,8.048106
1.991037,8.046975
1.992037,8.045843
1.993037,8.044712
1.994037,8.043581
1.995037,8.04245
1.996037,8.041319
1.997037,8.040188
1.998037,8.039057
1.999037,8.037927
2.000037,8.036796
2.001037,8.035666
2.002037,8.034535
2.003037,8.033405
2.004037,8.032275
2.005037,8.031146
2.006037,8.030017
2.007037,8.028887
2.008037,8.027758
2.009037,8.026628
2.010037,8.025498
2.011037,8.024369
2.012037,8.02324
2.013036,8.022112
2.014036,8.020983
2.015036,8.019854
2.016036,8.018725
2.017036,8.017597
2.018036,8.01647
2.019036,8.015342
2.020036,8.014214
2.021036,8.013085
2.022036,8.011958
2.023036,8.010831
2.024036,8.009703
2.025036,8.008576
2.026036,8.007449
2.027035,8.006322
2.028035,8.005195
2.029035,8.004068
2.030035,8.002941
2.031035,8.001815
2.032035,8.000688
2.033035,7.999561
2.034035,7.998435
2.035035,7.997308
2.036035,7.996182
2.037035,7.995056
2.038035,7.99393
2.039035,7.992804
2.040035,7.991679
2.041034,7.990553
2.042034,7.989428
2.043034,7.988303
2.044034,7.987177
2.045034,7.986053
2.046034,7.984928
2.047034,7.983802
2.048034,7.982678
2.049034,7.981554
2.050034,7.980429
2.051034,7.979305
2.052034,7.978181
2.053034,7.977057
2.054034,7.975933
2.055033,7.974809
2.056033,7.973685
2.057033,7.972562
2.058033,7.971438
2.059033,7.970315
2.060033,7.969192
2.061033,7.968069
2.062033,7.966946
2.063033,7.965823
2.064033,7.964699
2.065033,7.963577
2.066033,7.962454
2.067033,7.961332
2.068033,7.96021
2.069032,7.959088
2.070032,7.957966
2.071032,7.956844
2.072032,7.955722
2.073032,7.9546
2.074032,7.953479
2.075032,7.952357
2.076032,7.951236
2.077032,7.950115
2.078032,7.948994
2.079032,7.947873
2.080032,7.946752
2.081032,7.945631
2.082031,7.94451
2.083031,7.94339
2.084031,7.94227
2.085031,7.941151
2.086031,7.940031
2.087031,7.93891
2.088031,7.937791
2.089031,7.936672
2.090031,7.935552
2.091031,7.934433
2.092031,7.933313
2.093031,7.932193
2.094031,7.931075
2.095031,7.929955
2.09603,7.928836
2.09703,7.927718
2.09803,7.926599
2.09903,7.92548
2.10003,7.924362
2.10103,7.923244
2.10203,7.922125
2.10303,7.921007
2.10403,7.919889
2.10503,7.918771
2.10603,7.917654
2.10703,7.916536
2.10803,7.915419
2.10903,7.914302
2.110029,7.913185
2.111029,7.912068
2.112029,7.910951
2.113029,7.909834
2.114029,7.908717
2.115029,7.9076
2.116029,7.906484
2.117029,7.905367
2.118029,7.904251
2.119029,7.903135
2.120029,7.902019
2.121029,7.900903
2.122029,7.899787
2.123029,7.898672
2.124028,7.897556
2.125028,7.896441
2.126028,7.895326
2.127028,7.89421
2.128028,7.893095
2.129028,7.89198
2.130028,7.890865
2.131028,7.88975
2.132028,7.888636
2.133028,7.887521
2.134028,7.886407
2.135028,7.885293
2.136028,7.884178
2.137028,7.883064
2.138027,7.88195
2.139027,7.880836
2.140027,7.879722
2.141027,7.878609
2.142027,7.877495
2.143027,7.876382
2.144027,7.875269
2.145027,7.874156
2.146027,7.873043
2.147027,7.87193
2.148027,7.870817
2.149027,7.869704
2.150027,7.868591
2.151026,7.867479
2.152026,7.866367
2.153026,7.865254
2.154026,7.864142
2.155026,7.86303
2.156026,7.861918
2.157026,7.860806
2.158026,7.859694
2.159026,7.858583
2.160026,7.857471
2.161026,7.85636
2.162026,7.855249
2.163026,7.854138
2.164026,7.853027
2.165025,7.851916
2.166025,7.850806
2.167025,7.849696
2.168025,7.848585
2.169025,7.847475
2.170025,7.846364
2.171025,7.845254
2.172025,7.844144
2.173025,7.843034
2.174025,7.841925
2.175025,7.840816
2.176025,7.839706
2.177025,7.838596
2.178025,7.837487
2.179024,7.836378
2.180024,7.835268
2.181024,7.83416
2.182024,7.833051
2.183024,7.831943
2.184024,7.830834
2.185024,7.829725
2.186024,7.828617
2.187024,7.827508
2.188024,7.8264
2.189024,7.825293
2.190024,7.824184
2.191024,7.823077
2.192024,7.821969
2.193023,7.820861
2.194023,7.819755
2.195023,7.818647
2.196023,7.81754
2.197023,7.816433
2.198023,7.815326
2.199023,7.814219
2.200023,7.813113
2.201023,7.812006
2.202023,7.8109
2.203023,7.809793
2.204023,7.808687
2.205023,7.80758
2.206023,7.806475
2.207022,7.805368
2.208022,7.804263
2.209022,7.803156
2.210022,7.802051
2.211022,7.800945
2.212022,7.79984
2.213022,7.798735
2.214022,7.79763
2.215022,7.796525
2.216022,7.79542
2.217022,7.794315
2.218022,7.793211
2.219022,7.792107
2.220021,7.791002
2.221021,7.789897
2.222021,7.788794
2.223021,7.78769
2.224021,7.786585
2.225021,7.785481
2.226021,7.784378
2.227021,7.783274
2.228021,7.78217
2.229021,7.781067
2.230021,7.779963
2.231021,7.77886
2.232021,7.777757
2.233021,7.776654
2.23402,7.775551
2.23502,7.774448
2.23602,7.773346
2.23702,7.772243
2.23802,7.771142
2.23902,7.770039
2.24002,7.768937
2.24102,7.767835
2.24202,7.766733
2.24302,7.765632
2.24402,7.76453
2.24502,7.763428
2.24602,7.762327
2.24702,7.761226
2.248019,7.760125
2.249019,7.759024
2.250019,7.757923
2.251019,7.756822
2.252019,7.755721
2.253019,7.754621
2.254019,7.75352
2.255019,7.752419
2.256019,7.751319
2.257019,7.750219
2.258019,7.749119
2.259019,7.748019
2.260019,7.74692
2.261019,7.74582
2.262018,7.74472
2.263018,7.743621
2.264018,7.742521
2.265018,7.741423
2.266018,7.740323
2.267018,7.739224
2.268018,7.738125
2.269018,7.737026
2.270018,7.735927
2.271018,7.734828
2.272018,7.73373
2.273018,7.732632
2.274018,7.731533
2.275017,7.730435
2.276017,7.729337
2.277017,7.728239
2.278017,7.727141
2.279017,7.726043
2.280017,7.724946
2.281017,7.723848
2.282017,7.722751
2.283017,7.721653
2.284017,7.720557
2.285017,7.71946
2.286017,7.718362
2.287017,7.717266
2.288017,7.716169
2.289016,7.715073
2.290016,7.713976
2.291016,7.71288
2.292016,7.711783
2.293016,7.710688
2.294016,7.709591
2.295016,7.708496
2.296016,7.7074
2.297016,7.706305
2.298016,7.705209
2.299016,7.704114
2.300016,7.703019
2.301016,7.701924
2.302016,7.700829
2.303015,7.699734
2.304015,7.698638
2.305015,7.697544
2.306015,7.696449
2.307015,7.695355
2.308015,7.694261
2.309015,7.693166
2.310015,7.692072
2.311015,7.690978
2.312015,7.689884
2.313015,7.68879
2.314015,7.687696
2.315015,7.686603
2.316015,7.68551
2.317014,7.684416
2.318014,7.683323
2.319014,7.68223
2.320014,7.681137
2.321014,7.680044
2.322014,7.678951
2.323014,7.677858
2.324014,7.676766
2.325014,7.675673
2.326014,7.674581
2.327014,7.673489
2.328014,7.672397
2.329014,7.671305
2.330014,7.670213
2.331013,7.669121
2.332013,7.66803
2.333013,7.666938
2.334013,7.665847
2.335013,7.664755
2.336013,7.663664
2.337013,7.662573
2.338013,7.661482
2.339013,7.660391
2.340013,7.6593
2.341013,7.65821
2.342013,7.657119
2.343013,7.656029
2.344012,7.654939
2.345012,7.653849
2.346012,7.652759
2.347012,7.651669
2.348012,7.650578
2.349012,7.649489
2.350012,7.648399
2.351012,7.64731
2.352012,7.646221
2.353012,7.645132
2.354012,7.644042
2.355012,7.642953
2.356012,7.641864
2.357012,7.640776
2.358011,7.639687
2.359011,7.638598
2.360011,7.63751
2.361011,7.636422
2.362011,7.635334
2.363011,7.634245
2.364011,7.633158
2.365011,7.63207
2.366011,7.630981
2.367011,7.629893
2.368011,7.628806
2.369011,7.627718
2.370011,7.626631
2.371011,7.625544
2.37201,7.624457
2.37301,7.62337
2.37401,7.622283
2.37501,7.621196
2.37601,7.620109
2.37701,7.619022
2.37801,7.617936
2.37901,7.616849
2.38001,7.615764
2.38101,7.614677
2.38201,7.613592
2.38301,7.612506
2.38401,7.61142
2.38501,7.610334
2.386009,7.609249
2.387009,7.608163
2.388009,7.607078
2.389009,7.605992
2.390009,7.604908
2.391009,7.603823
2.392009,7.602737
2.393009,7.601653
2.394009,7.600567
2.395009,7.599483
2.396009,7.598399
2.397009,7.597314
2.398009,7.59623
2.399009,7.595146
2.400008,7.594061
2.401008,7.592978
2.402008,7.591894
2.403008,7.59081
2.404008,7.589726
2.405008,7.588643
2.406008,7.58756
2.407008,7.586476
2.408008,7.585393
2.409008,7.584311
2.410008,7.583228
2.411008,7.582145
2.412008,7.581062
2.413007,7.579979
2.414007,7.578897
2.415007,7.577815
2.416007,7.576732
2.417007,7.57565
2.418007,7.574568
2.419007,7.573486
2.420007,7.572404
2.421007,7.571323
2.422007,7.570241
2.423007,7.56916
2.424007,7.568079
2.425007,7.566998
2.426007,7.565917
2.427006,7.564836
2.428006,7.563755
2.429006,7.562674
2.430006,7.561594
2.431006,7.560513
2.432006,7.559433
2.433006,7.558352
2.434006,7.557271
2.435006,7.556191
2.436006,7.555111
2.437006,7.554031
2.438006,7.552952
2.439006,7.551873
2.440006,7.550793
2.441005,7.549714
2.442005,7.548634
2.443005,7.547555
2.444005,7.546475
2.445005,7.545396
2.446005,7.544318
2.447005,7.543239
2.448005,7.54216
2.449005,7.541081
2.450005,7.540003
2.451005,7.538925
2.452005,7.537847
2.453005,7.536768
2.454005,7.53569
2.455004,7.534613
2.456004,7.533535
2.457004,7.532457
2.458004,7.53138
2.459004,7.530302
2.460004,7.529225
2.461004,7.528148
2.462004,7.527071
2.463004,7.525993
2.464004,7.524917
2.465004,7.523839
2.466004,7.522763
2.467004,7.521687
2.468004,7.52061
2.469003,7.519534
2.470003,7.518457
2.471003,7.517381
2.472003,7.516305
2.473003,7.515229
2.474003,7.514153
2.475003,7.513077
2.476003,7.512002
2.477003,7.510926
2.478003,7.509851
2.479003,7.508776
2.480003,7.5077
2.481003,7.506626
2.482002,7.50555
2.483002,7.504476
2.484002,7.503401
2.485002,7.502327
2.486002,7.501253
2.487002,7.500178
2.488002,7.499104
2.489002,7.49803
2.490002,7.496956
2.491002,7.495882
2.492002,7.494809
2.493002,7.493734
2.494002,7.492661
2.495002,7.491588
2.496001,7.490514
2.497001,7.489441
2.498001,7.488368
2.499001,7.487295
2.500001,7.486222
2.501001,7.485149
2.502001,7.484076
2.503001,7.483004
2.504001,7.481932
2.505001,7.480859
2.506001,7.479786
2.507001,7.478714
2.508001,7.477643
2.509001,7.476571
2.51,7.475499
2.511,7.474427
2.512,7.473355
2.513,7.472284
2.514,7.471212
2.515,7.470141
2.516,7.46907
2.517,7.467999
2.518,7.466928
2.519,7.465857
2.52,7.464787
2.521,7.463716
2.522,7.462646
2.523,7.461575
2.523999,7.460505
2.524999,7.459435
2.525999,7.458365
2.526999,7.457295
2.527999,7.456225
2.528999,7.455155
2.529999,7.454085
2.530999,7.453016
2.531999,7.451947
2.532999,7.450877
2.533999,7.449808
2.534999,7.448739
2.535999,7.44767
2.536999,7.446601
2.537998,7.445532
2.538998,7.444464
2.539998,7.443395
2.540998,7.442327
2.541998,7.441258
2.542998,7.440189
2.543998,7.439122
2.544998,7.438054
2.545998,7.436985
2.546998,7.435917
2.547998,7.43485
2.548998,7.433783
2.549998,7.432715
2.550997,7.431647
2.551997,7.430581
2.552997,7.429513
2.553997,7.428446
2.554997,7.42738
2.555997,7.426313
2.556997,7.425247
2.557997,7.42418
2.558997,7.423114
2.559997,7.422049
2.560997,7.420984
2.561997,7.419921
2.562997,7.418859
2.563997,7.417799
2.564996,7.41674
2.565996,7.415682
2.566996,7.414627
2.567996,7.413573
2.568996,7.412522
2.569996,7.411472
2.570996,7.410426
2.571996,7.409381
2.572996,7.408339
2.573996,7.4073
2.574996,7.406262
2.575996,7.405229
2.576996,7.404198
2.577996,7.40317
2.578995,7.402144
2.579995,7.401123
2.580995,7.400104
2.581995,7.399088
2.582995,7.398077
2.583995,7.397068
2.584995,7.396063
2.585995,7.395061
2.586995,7.394063
2.587995,7.393068
2.588995,7.392077
2.589995,7.39109
2.590995,7.390107
2.591995,7.389126
2.592994,7.388151
2.593994,7.387178
2.594994,7.386209
2.595994,7.385245
2.596994,7.384284
2.597994,7.383327
2.598994,7.382374
2.599994,7.381425
2.600994,7.380479
2.601994,7.379539
2.602994,7.378601
2.603994,7.377668
2.604994,7.376739
2.605994,7.375813
2.606993,7.374891
2.607993,7.373974
2.608993,7.373061
2.609993,7.372152
2.610993,7.371247
2.611993,7.370346
2.612993,7.369449
2.613993,7.368556
2.614993,7.367667
2.615993,7.366782
2.616993,7.365901
2.617993,7.365024
2.618993,7.364151
2.619992,7.363283
2.620992,7.362418
2.621992,7.361557
2.622992,7.3607
2.623992,7.359847
2.624992,7.358998
2.625992,7.358153
2.626992,7.357313
2.627992,7.356476
2.628992,7.355643
2.629992,7.354815
2.630992,7.353991
2.631992,7.353169
2.632992,7.352353
2.633991,7.35154
2.634991,7.35073
2.635991,7.349926
2.636991,7.349124
2.637991,7.348327
2.638991,7.347533
2.639991,7.346744
2.640991,7.345958
2.641991,7.345177
2.642991,7.344398
2.643991,7.343625
2.644991,7.342854
2.645991,7.342088
2.646991,7.341325
2.64799,7.340567
2.64899,7.339812
2.64999,7.339061
2.65099,7.338314
2.65199,7.33757
2.65299,7.33683
2.65399,7.336094
2.65499,7.335361
2.65599,7.334632
2.65699,7.333908
2.65799,7.333186
2.65899,7.332468
2.65999,7.331754
2.66099,7.331043
2.661989,7.330336
2.662989,7.329632
2.663989,7.328933
2.664989,7.328237
2.665989,7.327545
2.666989,7.326856
2.667989,7.32617
2.668989,7.325488
2.669989,7.32481
2.670989,7.324134
2.671989,7.323463
2.672989,7.322795
2.673989,7.322131
2.674989,7.321469
2.675988,7.320812
2.676988,7.320158
2.677988,7.319507
2.678988,7.318859
2.679988,7.318215
2.680988,7.317574
2.681988,7.316936
2.682988,7.316302
2.683988,7.315672
2.684988,7.315044
2.685988,7.314421
2.686988,7.313799
2.687988,7.313182
2.688987,7.312568
2.689987,7.311957
2.690987,7.311349
2.691987,7.310744
2.692987,7.310143
2.693987,7.309545
2.694987,7.30895
2.695987,7.308358
2.696987,7.307769
2.697987,7.307184
2.698987,7.306602
2.699987,7.306022
2.700987,7.305446
2.701987,7.304873
2.702986,7.304303
2.703986,7.303737
2.704986,7.303173
2.705986,7.302612
2.706986,7.302055
2.707986,7.3015
2.708986,7.300949
2.709986,7.300401
2.710986,7.299855
